312	12487	4	22.88
3464	8794	14	183
350	6901	7	37.95
139	1450	16	16.51
10355	6401	5	61.05
124	16178	3	6.66
116	18327	6	19.88
710	1177	5	12.12
106	1660	63	11.19
2145	57	41	55.8
110	117	1879	18.43
19669	106	6	8.71
3678	301	4	10.14
12759	310	3	15.04
262	2671	9	26.5
264	2392	5	8.37
32214	6544	3	49.42
116	21794	4	11.75
511	138	26	7.51
2043	443	12	52.99
1020	720	4	7.07
10963	206	3	10.31
642	4864	4	18.64
167	4507	5	9.24
15504	298	4	24.89
114	22158	4	9.68
568	2084	6	21.1
800	6600	3	15.95
2009	357	4	7.07
805	7716	3	16.91
108	5875	17	11.16
15438	229	3	14.02
3546	157	17	57.89
2614	824	3	9.88
1632	6202	3	19.79
1596	2943	4	21.43
479	3321	5	18.29
8276	750	3	16.96
2109	2381	3	14.61
572	2186	3	6.82
292	4927	11	56.65
923	971	4	8.29
504	3479	4	14.18
951	101	186	38.28
8852	248	3	9.88
858	1257	8	30.12
1463	1078	5	18.2
32214	4420	3	48.57
19616	3551	5	65.9
2667	1058	3	11.05
619	1062	5	10.12
585	28461	3	28.65
550	11594	5	35.82
1641	302	13	43.79
13283	127	4	11.47
5890	1008	18	171.72
1229	514	8	22.12
600	16376	3	21.82
2189	1449	3	11.81
418	10085	3	15.19
108	16705	6	7.86
329	234	19	7.94
237	1111	15	28.6
102	12654	11	8.47
334	1923	6	12.94
7844	103	21	20.61
28060	57	3	8.94
1259	650	5	11.77
19199	2758	4	48.01
2286	1907	52	587.77
5678	4198	12	142.7
1578	25647	4	47.34
170	2802	6	7.21
10256	15082	3	40.43
8109	6917	3	31.39
119	3536	12	8.05
271	1873	8	17.09
1799	113	30	10.22
36893	107	3	7.5
302	706	12	20.38
979	105	144	66.05
2006	103	75	25.8
14669	110	6	6.85
3439	1957	4	24.63
2098	3215	8	60.86
5613	1215	6	43.12
2962	1728	3	14.95
1147	9635	3	20.85
5521	118	11	13.84
106	38109	3	6.84
2450	2718	4	24.08
1616	825	3	6.94
1075	1052	4	10.66
11083	159	4	12.88
2649	11229	3	27.54
560	1301	6	14.94
32554	106	3	6.84
4047	186	5	9.87
4655	1820	5	36
881	172	13	8.56
7697	420	3	13.42
101	9506	17	7.96
193	9658	3	8.68
2065	2335	4	21.49
13612	103	12	20.18
271	5745	4	12.54
2036	2433	3	14.41
304	4587	3	7.25
18472	57	4	7.45
7596	4109	6	65.22
943	106	199	235.92
1970	108	40	9.29
4594	659	3	12.21
2958	887	8	44.9
16841	112	5	8.5
159	11081	3	7.89
1942	2630	3	14.61
829	9081	4	27.01
14400	4384	3	33.03
8459	278	13	91.08
135	12341	3	7.18
1520	2038	4	18.04
6029	1519	8	69.74
2547	1644	15	119.4
732	9861	3	18.43
2643	57	23	16.93
503	129	38	12.45
7163	12496	13	221.25
3600	1464	11	85.31
5075	724	3	13.27
7119	1183	3	18.58
15360	5256	3	35.12
102	10371	16	18.62
759	9619	4	26.77
11495	302	3	14.82
110	21898	5	11.59
2069	1933	3	13.3
1214	11905	3	23.36
303	2719	4	7.59
4394	57	15	14.14
208	159	81	53.02
775	2181	3	8.17
122	32198	3	16.24
115	203	194	9.86
20642	108	5	7.47
717	1009	4	6.98
1193	509	6	13.17
6373	539	3	13.35
681	325	11	15.04
170	138	107	24.77
143	1298	38	96.07
29564	109	4	11.85
4328	165	9	23.79
748	2858	4	14.89
3684	19153	3	35.11
750	101	212	7.23
3816	102	44	23.47
4700	17053	9	140.65
2282	685	4	12.68
144	2599	8	8.07
13663	113	8	18.43
9189	329	3	12.67
814	919	7	19.48
38749	110	3	9.94
11053	8064	5	65.08
807	2107	4	13.33
1294	1776	5	21.34
8017	312	3	11.59
24114	762	3	27.99
352	2485	4	7.99
540	2073	4	10.07
7506	120	7	10.04
541	1701	5	12.82
921	3393	7	39.39
105	28601	4	8.48
1495	134	16	14.44
2108	302	4	6.95
2427	3062	8	65.29
7058	2464	4	33.27
17425	118	4	9.35
923	111	65	18.63
3547	3022	5	37.89
7032	2747	7	69.19
384	1581	7	16.74
1437	289	6	8.76
39147	467	3	31.98
9845	1872	3	24.19
2492	250	5	8.2
444	254	15	12.17
7190	143	5	11.73
111	2948	25	15.07
264	1037	9	11.79
2339	989	4	15.59
1283	656	4	7.95
3362	361	7	28.23
109	3676	30	22.07
196	2532	6	8.81
137	2850	12	20.71
169	3018	7	11.29
10270	1120	4	31.18
24070	24259	5	109.03
738	105	225	167.56
1760	481	4	8.19
3813	485	3	9.27
1347	467	49	323.98
162	1653	12	16.39
16630	12	9	8.21
121	14959	4	9.56
3205	859	3	11.15
19705	105	7	14.84
136	494	32	14.03
112	206	1053	2598.26
7532	21427	4	59.05
260	3230	4	7.26
106	1459	69	10.21
2244	544	3	6.63
9789	2856	4	38.31
241	19861	3	17.36
368	9347	5	28.88
350	3338	4	10.49
17298	186	3	13.37
3234	4942	3	22.42
347	2151	4	8.2
137	5822	7	16.02
488	15105	5	40.08
1566	395	71	528.83
152	12028	3	8.36
922	3051	3	11.26
383	3004	5	15.06
568	670	29	126.16
921	2671	4	15.86
112	5485	12	8.1
39446	4672	3	46.44
1731	5167	3	18.59
1126	8222	7	59.51
1403	893	3	6.76
920	412	50	271.32
195	7876	3	7.58
2010	3355	3	16.54
472	3554	3	8.58
14065	8	3	9.8
479	2431	4	10.55
13104	195	3	11.79
505	2461	3	6.89
511	3268	3	8.48
2960	17234	4	45.53
10863	111	9	14.68
121	9937	5	8.21
504	2337	4	10.94
8822	107	12	7.4
1467	190	8	7.84
103	28961	4	6.73
7355	108	12	6.88
111	3634	25	25.2
110	3238	24	9.44
9789	1605	3	23.31
261	847	16	28.53
801	1170	5	12.57
8668	329	3	12.37
2010	8105	3	23.13
2756	3457	7	56.59
291	1479	7	12.09
106	2742	41	10.81
5723	705	3	13.86
622	20036	4	35.3
28544	34329	3	63.99
121	13675	5	12.41
6567	9329	7	92.31
2074	7277	3	22.41
8698	248	4	15.53
749	34466	3	34.71
2687	858	4	15.58
645	127	26	7.1
231	2990	6	12.18
2176	672	3	7.56
139	305	40	6.75
1156	1049	14	71.83
162	325	29	8.11
847	13736	3	21.75
364	9537	3	13.64
106	1029	101	14.69
292	3464	21	120.1
113	1889	26	7.4
3262	616	3	9.5
2659	207	6	9.71
3359	2534	3	17.79
