2128	116	4	9.35
8298	3156	8	136.16
719	155	3	7.21
10305	103	7	27.7
11334	14	3	4.86
4296	106	4	5.56
146	394	115	936.4
3245	233	5	38.49
118	1618	31	188.57
17277	11055	3	59.94
717	128	5	10.86
172	2462	4	22.97
5287	103	4	4.85
6635	107	4	9.39
469	14	69	70.18
1493	12	16	6.28
105	8484	3	6.32
534	3829	3	27.42
104	10469	3	7.38
500	360	3	12.21
109	3602	3	3.85
2820	1218	3	30.25
14198	12	4	9.93
194	315	4	8.07
138	397	6	12.26
22573	176	3	33.8
2494	101	15	15.46
413	851	3	16.3
101	25329	4	18.98
107	7562	10	45.91
2819	111	3	4.23
106	2608	5	4.39
59	33157	3	32.09
109	728	185	1189.74
168	1749	12	86.18
6462	126	4	24.73
16789	103	4	16.58
1054	430	3	17.96
4021	103	5	5.28
955	14	29	22.32
59	24536	3	25.38
13172	12438	9	211.2
176	165	8	10.06
2823	106	7	10.61
403	368	9	52.3
109	39492	3	26.42
104	11955	3	8.53
2992	111	5	11.92
12	8391	10	29.98
879	1490	3	24.2
102	10266	3	6.12
21994	14	3	10.75
101	11132	3	4.14
109	22519	4	27.64
436	8196	4	45.12
119	2185	3	6.79
116	3672	4	13.7
118	2580	10	46.86
15713	108	4	21.72
148	11033	5	46.59
20941	102	3	11.81
10832	1115	4	55.8
2972	106	10	22.53
22260	1746	4	69.93
114	18853	3	19.78
11836	12	3	4.34
109	2190	33	161.72
293	2476	4	29.42
108	207	139	328.98
165	786	3	8.05
101	19069	3	8.76
273	311	3	7.03
103	35515	3	21.5
4880	3667	3	41.26
150	196	11	19.5
179	554	3	7.23
12	16825	6	24.27
11210	12	4	7.39
106	15931	4	19.49
12715	7314	9	190.32
3622	106	30	154.17
2601	108	4	4.61
13985	14	3	6.62
1581	110	10	21.31
104	22175	3	14.39
397	347	12	74.68
4409	475	8	90.83
21583	130	6	74.72
128	201	19	34.02
103	748	154	671.51
19055	14	3	9.6
29163	106	4	31.67
104	6821	12	51.71
359	2302	32	389.57
517	153	3	5.29
132	5653	4	25.69
101	5631	12	28.29
104	5105	5	8.89
34420	121	3	34.48
117	9631	6	41.04
131	7202	3	18.74
5472	106	3	4.11
11998	14	3	5.23
581	102	25	11
103	580	102	289.02
282	626	173	2186.36
32304	9	3	39.64
1242	303	3	16.26
116	13385	4	27.35
1609	14	20	20.35
18225	23178	4	94.75
972	598	8	67.3
15647	729	3	40.54
753	1289	74	1076.16
2290	434	8	77.07
3698	254	3	21.59
7467	14	4	4.7
1607	4315	3	34.98
12480	109	6	35.07
108	10545	3	10.78
26366	12	3	11.19
153	7545	4	31.42
8747	647	5	63.82
242	116	100	383.61
120	4013	20	156.62
125	388	8	13.42
101	6714	12	34.06
114	9297	4	20.59
16796	408	6	87.01
105	6124	6	15.93
995	9	3	8.05
101	4218	16	35.69
1087	12	37	39.2
15015	14908	10	265.38
639	109	19	26.48
103	1909	13	16.88
8958	5743	6	108.86
281	1467	4	24.53
102	4016	10	21.32
2777	302	3	21.26
116	13655	3	18.5
222	118	46	109.27
133	378	5	7.34
132	263	6	5.78
8628	103	8	29.28
3676	101	10	10.81
12	687	112	253.78
4854	564	6	67.69
12	3055	12	11.87
20750	110	3	17.98
3896	1801	5	63.7
102	8201	4	8.06
353	778	3	14.53
12440	12	5	13.04
26531	102	4	23.23
106	13087	4	16.7
121	1209	5	12.18
1651	14	23	29.5
3923	4045	10	161.89
1203	610	55	723.41
147	258	5	5.52
1330	6858	4	52.04
12	21585	3	9.71
104	31432	4	30.08
108	416	51	117.63
258	2218	40	470.69
4188	545	3	28.21
111	3203	3	4.93
125	13098	3	22.45
416	1320	77	1037.72
1947	1519	5	54.13
107	6611	3	5.48
114	3578	15	83.51
101	14801	4	10.18
6980	14	4	4.24
106	21593	3	15.55
14504	106	8	50.56
1072	14	20	9.02
20872	102	3	11.81
439	57	8	5.21
3470	1246	14	194.92
109	20478	3	16.96
4900	106	6	14.17
650	104	15	4.39
383	128	5	5.61
445	212	3	7.58
6133	428	6	68.1
4951	105	9	26.86
646	14	77	133.34
201	989	3	11.38
108	662	18	23.9
4442	101	39	187.41
123	10364	3	19.36
1151	102	17	14.04
164	2021	8	51.85
110	572	22	37.46
108	1315	79	450.09
104	30339	3	18.11
2644	111	4	7.04
500	151	18	89.45
101	12259	7	23.1
105	10359	3	7.79
605	9221	5	63.58
1967	118	3	5.71
839	137	5	15.08
234	1980	3	16.88
9120	101	13	52.43
3208	103	6	5.66
2218	1394	5	54.54
114	2988	7	24.87
1323	1103	3	24.87
2186	192	10	77.16
16674	2120	3	47.96
7054	1998	25	478.15
109	23025	4	27.64
118	7732	3	14.46
4417	105	7	15.62
1123	109	22	57.52
110	756	16	26.03
107	1400	34	108.02
106	1284	18	31.21
15322	101	9	47.32
108	3793	3	4.05
1798	118	3	5.26
21274	12	3	9.71
11924	1143	14	259.94
536	14	46	28.38
8951	101	10	31.77
1086	260	9	62.09
106	354	26	9.28
5885	59	5	25.06
6463	233	5	46.92
322	103	35	6.35
6817	375	5	54.35
107	2466	38	179.1
5212	107	37	274.68
258	802	4	18.6
3067	2572	4	49.64
14062	101	4	10.18
59	39616	3	32.09
28256	13236	3	68.84
370	16996	4	52.2
103	26734	4	23.72
110	5369	3	7.05
1252	6471	3	36.32
511	1886	3	22.62
101	15139	3	6.42
384	19919	4	55.53
5389	27439	3	61.35
59	4836	4	16.54
7727	101	15	56.92
104	9991	3	7.05
496	1024	3	18.57
114	6187	9	52.54
119	2438	7	28.26
746	375	4	22
27515	57	3	26.22
4331	1610	3	34.98
101	14842	3	6.42
17216	107	3	12.75
5250	4310	3	42.83
8885	12	4	4.98
9910	14	4	7.25
382	570	15	115.05
413	1729	3	20.75
109	5068	13	63.97
107	1107	84	389.93
3777	57	3	7.76
4227	102	5	5.26
114	18578	3	19.78
118	19897	5	46
615	3751	5	52.18
16283	14	4	13.15
113	6854	8	45.88
108	7706	4	13.58
109	5597	15	82.7
4116	1844	8	111.77
510	855	8	62.77
17780	12	3	7.65
292	2676	4	30.03
1215	114	4	3.9
3890	14088	4	70.24
229	236	5	10.33
542	8102	13	189.63
113	2622	3	4.91
5488	1466	4	50.78
102	10809	3	6.47
174	5293	6	50.64
5004	1179	3	34.11
502	205	3	7.9
116	6851	5	26.76
102	8308	3	4.52
13728	105	4	15.77
2345	414	8	76.5
101	14046	5	15.31
114	782	47	215.68
209	119	106	425
116	2794	6	21.64
268	242	4	8.55
839	103	23	19.62
1866	105	113	798.45
240	698	3	10.78
103	14545	8	44.61
105	15337	4	17.5
3756	430	6	60.85
29601	110	3	22.98
566	162	6	20.08
17928	3213	3	51.48
114	4774	12	70.05
8232	105	7	26.15
20601	106	3	14.34
4317	956	5	58.19
1862	101	25	34.85
26888	38529	3	80.11
1764	1397	4	39.96
83	247	3	5.02
444	603	3	14.87
5141	102	5	6.97
1885	192	31	305.72
888	873	3	20.93
108	7937	3	8.72
291	4877	4	35.73
121	542	35	160.98
2673	1808	3	32.37
11131	10795	3	56.38
17763	14	3	8.66
905	4173	6	70.9
3049	430	9	94.41
2950	14	14	20.34
123	6366	6	39.52
12546	106	4	15.97
9378	102	5	14.15
106	9529	3	7.79
5371	121	6	35.68
131	517	5	9.22
318	2276	11	103.95
1754	522	4	31.96
2466	4293	3	37.57
5718	102	22	107.68
129	6457	4	25.42
14138	606	5	70.94
12	7667	8	17.69
102	6767	4	6.4
25303	1012	5	91.23
3972	102	5	4.71
102	5159	4	4.33
29297	29792	3	77.84
357	694	4	20.96
6048	3031	3	41.63
8249	103	5	12.76
5184	14	12	28.84
102	4350	5	5.56
4092	438	3	26.78
132	5694	11	95.19
101	1653	25	29.78
158	206	9	15.9
131	811	10	38.66
5746	109	3	6.73
105	2243	53	266.23
101	20632	3	8.76
59	27616	3	27.6
7240	101	6	9.39
873	106	11	4.9
3886	102	11	24.69
104	35094	3	22.56
820	101	92	206.73
9737	12	4	6.04
106	13402	3	10.6
14378	955	3	41.5
217	491	267	3306.55
126	1650	3	7.98
553	316	4	17.97
589	1004	3	19.33
18948	214	7	102.37
10949	106	7	33.84
4681	14	8	11.32
108	8906	3	9.5
104	22924	3	14.39
368	111	18	16.6
15273	110	8	63.26
31592	2446	3	55.7
210	2657	3	17.74
6476	316	8	90.69
244	2537	4	27.09
102	16472	3	10.03
18245	14	3	8.66
156	6734	3	21.41
21912	2581	4	73.21
105	1959	8	7.68
765	3569	5	53.69
5938	918	5	61.82
156	1029	4	14.33
132	2467	16	117.31
9203	14	6	14.42
1754	1168	3	27.07
104	3943	29	143.26
2329	104	6	4.24
105	3828	4	4.04
285	101	372	1040.61
102	3168	9	13.12
17204	840	3	42.07
154	1062	4	14.23
2715	59	3	6.91
114	14336	9	80.5
116	13684	3	18.5
118	13033	3	18.66
101	2737	67	317.11
6230	105	9	32.04
9883	102	5	14.72
102	7489	5	11.02
105	7883	10	44.75
18268	14	3	8.66
1026	592	3	19.54
26808	102	4	23.23
21737	127	4	41.33
341	106	27	9.64
689	3401	16	208.1
1366	108	6	4.77
378	10248	3	32.85
104	16569	3	11.39
126	999	4	8.92
526	403	3	13.37
124	4968	3	14.06
125	7080	3	16.96
3468	102	11	21.92
3594	3244	7	101.75
8465	12	4	4.67
104	25860	4	25.13
108	8147	16	112.05
102	26604	3	14.52
105	25984	5	38.37
9184	21207	4	85.83
10390	1752	3	42.36
107	3809	4	4.98
7902	101	18	81.08
705	108	9	4.25
15927	14	3	7.88
16871	14	3	7.88
101	10134	5	10.49
27444	16329	4	101.12
143	7630	6	51.68
5036	109	7	25.01
1041	103	35	66.5
13450	106	5	23.55
3782	107	22	100.26
8615	1351	3	39.04
206	289	4	8.13
101	15715	3	6.42
5862	14	7	11.34
105	15095	3	11.11
4260	85	3	16.01
2437	10762	3	44.76
241	819	3	11.57
101	13609	6	19.8
6919	108	4	12.67
171	420	6	18.48
104	14506	3	10.05
146	703	3	6.32
108	17331	7	55.3
103	13140	3	8.51
12	13700	8	32.36
16320	59	3	20.69
115	2474	3	6.15
116	7061	3	13.09
118	7505	6	37.32
2036	106	6	4.72
528	392	59	619.65
327	120	11	14.79
2277	903	5	50.23
131	30449	4	49.98
17594	12	3	7.65
16572	14	3	7.88
31800	106	4	31.67
677	103	26	19.99
112	242	26	21.44
196	262	7	18.06
2008	111	5	8.41
984	754	6	49.81
110	4208	4	9.54
3034	109	22	104.99
104	26635	5	37.6
108	7500	3	8.26
32410	32369	3	86.84
34958	59	3	32.09
108	2538	5	7.23
141	2872	4	20.97
13756	732	11	186.96
141	899	4	11.68
9008	109	9	52.01
12165	101	14	83.57
2217	12	24	37.85
3239	14	27	80.6
16	2645	3	13.52
234	1098	3	13.26
16308	15989	3	63.92
376	276	3	8.49
101	8709	11	37.63
116	7960	4	21.12
24902	105	3	16.38
497	200	6	22.93
103	11566	10	52.86
7401	101	10	26.7
329	3988	4	34.89
2583	9	3	13.63
2555	12	20	30.19
18259	402	6	89.28
147	10335	3	24.01
111	7719	4	16.44
542	2250	4	34.24
445	448	4	19.9
15421	102	3	9.33
14049	428	4	51.82
102	22623	6	42.26
17543	5779	5	100.33
22464	101	4	16.45
126	6466	8	61.6
16004	12	3	6.89
106	11062	6	26.72
34762	1816	3	58.44
11111	105	3	8.14
3220	184	5	35.02
2894	964	3	28.97
1331	1857	3	28.22
213	2858	3	18.34
12926	101	6	18.6
514	111	9	4.93
5534	12	8	11.69
105	5849	4	7.17
103	7331	10	37.92
31828	101	3	13.51
359	1622	3	19.11
101	3007	13	14.86
761	141	4	10.47
223	225	6	13.18
101	766	38	24.39
22223	101	3	9.9
1177	108	8	7.79
2200	1403	3	29.64
101	566	58	46.53
12	929	37	30.15
105	1721	24	62.65
3234	28387	4	82.94
25205	550	3	44.31
8654	21171	5	111.16
118	9117	4	23.61
1982	8341	3	41.18
124	794	7	17.86
21644	17442	5	123.63
183	111	49	47.37
243	1106	3	13.5
815	216	21	156.44
21316	8	5	60.47
116	29422	3	27.42
25888	101	4	18.98
394	426	8	47.52
104	38308	3	22.56
3657	9	4	23.61
5988	1823	7	102.12
101	22488	5	24.54
28801	8198	4	92.23
138	15216	5	50.87
102	18455	4	17.32
2601	368	5	42.27
13984	236	3	31.76
9539	12	4	5.66
105	2485	16	40.74
101	3896	11	14.84
12	3276	11	10.84
102	3104	6	4.91
633	2258	3	24.92
114	15123	4	27.02
155	1873	4	19.14
102	604	29	19.2
10553	101	5	10.49
994	105	25	41.01
3043	14	11	12.34
105	4960	11	37.46
101	7632	7	14
104	7072	18	99.35
114	10863	4	22.56
103	6901	4	6.81
19925	106	5	31.29
5243	2054	5	68.62
314	1688	3	18.41
3895	265	6	53.36
155	1498	21	161.73
9556	12	6	13.1
696	101	42	27.7
105	1088	41	111.96
3255	2006	3	34.42
427	164	4	8.65
31998	127	3	36.72
243	7284	7	73.72
724	105	14	5.5
12872	106	5	22.57
109	13601	4	20.15
106	6793	3	5.46
19472	14	4	15.78
1083	3981	3	31.86
2322	8460	3	42.43
4439	113	10	51.09
569	12	39	11.78
1593	14	35	68.44
244	8618	18	248.51
6428	12	7	10.76
106	191	93	78.89
289	1530	4	25.32
2335	233	14	127.51
1521	142	12	74.4
101	10356	6	14.88
1907	2929	3	33.31
101	8763	6	12.24
105	9895	3	7.45
359	15663	5	66.4
949	121	7	18.15
1258	303	7	49.94
15359	103	3	9.68
146	3419	16	139.29
15331	108	3	14.23
301	3942	4	33.93
714	470	3	16.17
12	15010	3	6.24
4113	5541	7	113.78
272	6255	3	26.04
12971	102	3	7.68
2000	59	3	5.36
104	9458	3	6.74
22375	12	3	9.71
3665	2168	3	35.72
116	7745	3	13.78
140	574	4	8.29
114	16693	7	61.19
5439	106	3	4.11
4412	108	3	4.97
107	743	27	41.58
3262	761	3	28.32
1793	123	6	22.43
109	2205	16	53.79
3364	1183	60	1094.16
642	3613	8	91.54
17718	7325	8	183.06
101	26535	3	11.38
2423	630	3	25.24
1980	57	5	11.29
59	23760	4	37.79
505	1	13	56.06
39147	3914	3	63.44
9659	101	7	18.02
197	470	7	27.88
57	33735	3	30.71
110	1077	8	8.88
707	9	7	25.49
111	3058	7	21.43
226	961	8	47.85
7325	59	10	71.54
22867	105	5	33
31917	284	3	46.47
121	10590	5	37.66
113	4906	4	13.8
8055	14	4	5.51
103	13222	6	26.7
4044	4654	23	437.16
13762	350	3	34.54
101	14410	3	5.85
9697	3255	4	63.38
619	102	31	24.28
23555	127	5	61.2
496	1166	3	19.42
12456	12	6	18.21
144	4997	10	86.01
2511	119	3	7.5
406	163	4	8.11
114	5010	13	79.71
1103	12	35	34.83
102	11342	3	6.84
104	8569	19	125.51
2002	1758	3	30.42
2514	1321	32	488.61
1456	490	5	39.54
330	518	6	31.7
101	13523	4	9.43
104	13060	6	27.51
8608	108	18	136.89
9635	106	3	7.79
117	1909	3	5.33
4905	103	37	230.78
1256	3400	5	58.24
107	17187	3	12.75
111	7115	4	15.5
1886	224	10	78.48
227	4695	3	22.32
8816	2604	15	280.42
11477	14	3	4.86
1083	102	26	35.11
106	5471	3	4.11
13819	14	3	6.11
2659	1443	4	43.58
101	30928	3	13.51
110	2496	7	16.18
113	3155	3	5.99
3299	117	3	8.32
291	9131	5	55.42
12	22863	4	16.18
2951	316	4	31.62
18536	12	3	7.65
122	3142	7	35.39
149	1867	3	12.12
29334	103	3	17.06
353	1746	4	28.27
7615	1094	3	36.88
12	5463	6	5.69
3109	4406	5	71.23
7991	1703	6	89.19
668	897	3	19.54
15921	792	3	41
105	2767	12	26.59
218	495	9	43.32
1241	2820	6	69.32
105	295	47	31.09
101	1993	33	67.63
103	2670	38	157.01
101	7538	12	37.19
102	6234	7	17.18
20027	14	3	9.6
5122	398	5	51.4
4128	103	7	11.62
274	57	16	11.68
6768	224	4	35.76
3346	119	5	20.31
122	416	14	33.82
102	18401	3	10.84
12	16502	3	6.89
106	12161	3	9.63
6213	449	6	69.1
102	18677	7	43.33
15338	101	6	22.77
1169	191	12	81.15
552	14	90	153.59
1578	12	16	7.2
18493	105	3	12.65
19521	12	3	8.57
20546	14	3	9.6
1662	257	6	41.68
7478	102	3	3.91
105	1683	8	6.04
5579	10728	4	70.14
13268	14	6	21.5
102	3516	14	34.8
101	2213	24	39.2
353	4288	6	59.5
102	8010	6	16.35
104	7732	10	42.26
26841	103	3	14.88
12	6552	5	5.16
2980	597	5	49.07
116	9471	4	23.14
18489	101	6	27.02
101	4720	10	15.65
128	8005	4	27.44
6494	14	6	9.37
102	5281	7	14.51
135	14	698	1113.11
14319	112	3	16.69
121	17379	4	34.91
103	1716	10	7.42
2649	1897	3	32.64
12	199	851	2907.07
1307	219	166	2357.63
116	13464	4	27.35
130	3783	3	13.96
30157	106	3	19.29
5003	1498	6	80.13
2630	871	4	39.15
2473	1057	3	28.45
7372	5579	4	65.81
2984	729	5	51.1
104	18710	4	19.18
243	309	34	225.18
1365	323	63	774.03
4397	106	23	116.6
124	572	12	35.37
1167	102	17	14.39
3841	101	13	20.95
773	102	18	7.02
801	16	6	20.77
110	493	12	7.35
108	1300	32	115.17
1125	123	4	8.44
22709	106	3	15.55
118	38490	3	32.62
106	5261	5	11.02
2044	455	13	136.63
952	112	11	21.41
11346	107	9	52
104	26144	4	25.13
6098	101	10	21.59
57	124	53	8.51
1800	14	16	13.8
811	900	6	49.45
236	1123	3	13.43
9321	106	9	45.35
6126	105	7	20.74
1105	2291	9	105.6
8334	103	7	22.8
104	11003	4	12.65
2096	1133	34	498.5
1521	1250	4	37.7
16840	101	7	32.46
655	664	3	17.76
101	16206	4	12.03
2186	119	5	15.98
114	832	48	228.15
2181	17565	3	49.01
12	13480	3	5.17
2790	108	24	112.53
104	12621	8	43.08
106	6034	5	12.59
109	5670	13	67.97
11892	3057	3	47.18
5143	149	7	56.38
123	9019	12	113.66
924	12	59	92.09
2969	103	16	39.83
5821	105	9	30.29
262	391	3	8.34
2241	1347	3	29.45
197	166	27	99.42
5950	639	3	31.76
107	4242	24	122.39
2011	21	5	24.85
122	11434	3	19.65
23507	106	5	34.22
33334	110	3	27.46
5276	198	3	22.07
5314	101	9	14.7
16146	5619	5	98.25
709	820	4	28.05
13	571	3	14.83
107	22076	4	24.42
8	5025	3	18.16
2860	236	12	111.08
25535	57	3	24
1255	107	9	6.33
143	265	37	171.37
175	1011	4	15.94
119	1053	4	5.91
205	1097	12	81.71
30144	774	4	70.78
59	2291	5	14.68
355	10446	9	120.8
780	687	26	278.66
9248	103	8	31.09
8709	335	4	43.14
946	1774	4	36.71
13131	12	4	9.19
101	8489	5	8.03
373	1	14	52.8
3539	106	7	13.62
102	11406	3	6.84
497	347	6	32.07
195	3942	3	19.86
112	3591	5	15.18
106	432	19	6.13
10617	551	15	248.14
111	1858	6	11.07
708	85	4	9.19
1530	4279	3	34.62
7637	14	5	8.1
110	7559	3	9.34
101	25954	5	29.85
106	14437	3	11.17
127	3042	3	11.92
852	235	4	17.82
102	19247	3	11.81
105	18628	3	12.65
906	368	4	23.22
109	8481	3	9.36
1481	102	12	8.45
18334	101	3	7.84
11282	110	9	62.32
105	3599	5	6.09
5813	1119	12	176.97
104	1618	11	11.39
12	440	72	53.25
21167	12	3	9.71
21075	9	5	60.66
101	4267	8	8.14
1477	12	15	4.71
454	14	81	98.68
2649	5911	3	40.45
12	4622	9	11.6
101	4994	11	20.57
8830	111	4	17.9
114	10073	6	37.84
19483	433	5	74.55
12	6342	6	7.31
1997	16918	4	66.39
114	13539	3	16.92
4280	106	27	145.66
101	2514	27	56.55
102	3242	13	28.14
603	207	3	8.95
191	618	4	13.36
12	638	97	178.03
15140	101	10	59.69
13058	1261	7	113.09
21472	12	4	16.18
1001	128	30	188.1
12	18485	4	12.94
102	16546	3	10.03
13865	135	3	25.52
6959	59	4	20.05
121	1130	8	25.48
212	221	5	8.77
108	12807	9	62.88
1264	12	21	10.5
12638	11047	3	57.35
15646	103	4	15.55
8199	102	4	8.06
107	9874	5	19.19
104	17931	4	19.18
2799	101	9	4.55
249	422	3	8.36
101	5678	5	4.05
4541	141	3	17.13
16286	9348	7	156.22
5659	467	3	29.55
8756	101	5	8.45
27791	28006	4	113.48
102	959	26	30.15
101	1687	25	30.66
105	596	27	25.85
161	789	12	63.8
14832	299	3	34.69
7824	102	5	11.79
729	188	4	14.47
12657	14	3	5.65
103	501	93	221.44
129	834	10	37.2
103	4693	5	6.69
547	123	4	3.86
1756	7910	5	72.52
3012	101	20	38.1
114	8914	8	53.06
101	8123	23	137.29
5086	106	4	6.88
109	25656	4	30.25
783	756	3	19.31
14726	101	5	15.31
4781	105	6	12.65
11245	6139	13	282.14
1998	12	25	36.76
971	14	64	136.89
1902	1628	5	54.7
11427	184	10	122.81
14380	4379	3	51.38
106	11720	5	21.68
4996	1854	7	99.08
125	612	9	24.13
8586	102	5	12.65
121	1171	7	21.07
3758	14	9	10.71
101	17824	3	7.84
108	8795	3	9.5
10911	119	4	26.41
6085	14	5	5.76
20684	106	7	55.42
22320	1080	5	86.49
2713	4174	3	37.95
315	125	13	26.31
1689	101	31	49.53
159	2002	5	27.27
193	382	10	41.29
516	1910	3	22.76
4991	2105	6	84.45
515	283	31	255.23
5058	191	6	51.72
12951	1080	4	57.45
104	5786	10	34.51
353	492	12	80.55
354	120	20	50.14
16087	57	6	50
101	2688	28	64.62
797	434	5	32.21
222	162	11	25.4
12	457	80	75.16
101	1083	39	46.29
190	289	8	24.43
164	8832	4	34.36
489	259	239	3021.05
8481	12	4	4.67
3084	1411	5	58.36
109	10623	3	11.3
32562	15796	3	74.62
3078	102	6	4.8
19787	1055	3	45.44
101	33562	3	17.91
122	1576	13	62.68
4847	102	4	3.9
12	17675	3	7.65
20740	101	6	30.18
126	2693	3	10.69
2355	116	6	19.58
12064	101	8	29.25
12933	108	9	62.88
121	527	8	14.56
2257	109	19	71.31
2559	102	16	32.89
102	5110	4	4.18
105	6474	21	122.6
10441	10784	4	76.94
4312	1411	43	785.89
128	927	6	17.58
12	2009	16	12.46
4844	19303	5	100.33
1751	141	3	11.05
130	896	3	5.52
4346	109	4	8.63
105	555	21	11.33
6593	103	6	14.33
103	4523	7	12.86
2531	109	6	10.71
104	5143	7	17.1
449	627	5	30.3
104	17886	5	27.16
19145	101	6	30.18
15456	7416	3	56.02
108	9545	3	10.1
121	4518	5	25.88
103	21733	4	21.14
8665	57	6	36.47
1284	627	8	72.69
111	2775	3	4.11
2024	9789	6	95.54
738	512	19	177.89
265	19792	3	36.16
4317	199	29	350.07
110	794	35	109.52
111	934	21	58.61
113	177	24	7.64
5376	12	6	5.46
107	1494	7	4.35
4355	14	12	23.95
197	189	66	398.04
7420	103	10	37.92
108	2114	5	5.9
108	5323	4	10.12
2107	2447	4	46.03
108	7691	3	8.48
6407	101	5	5.15
145	767	7	26.48
14373	103	3	9.06
101	14127	5	15.31
12	13507	3	5.17
104	12576	6	27.51
8234	119	5	31.45
1426	1857	15	194.11
3569	102	6	6.19
114	4526	5	19.18
502	101	134	275.85
980	132	3	6.56
102	9084	5	13.62
497	2102	3	23.13
9005	110	20	183.08
105	10437	4	12.71
567	525	6	38.99
106	21028	5	34.22
3270	12	8	4.25
117	1626	5	11.82
1129	8	3	8.72
115	766	8	13.55
1229	103	14	10.1
2250	14	13	11.58
10081	102	5	14.72
143	1732	31	264.7
145	553	3	5.06
9668	336	3	31.13
655	367	8	52.63
6788	114	5	24.15
265	725	3	11.93
14963	14	4	12.14
8539	5563	3	48.49
15988	12	4	11.77
5050	1898	5	67.57
6401	7254	4	66.99
104	26181	3	15.93
20428	106	3	14.34
2853	742	6	63.15
153	12710	3	26.25
736	2529	17	212.39
137	556	4	7.66
169	198	5	4.78
162	1311	12	76.54
3266	102	7	7.72
2245	482	5	44
381	2814	3	23.09
6036	12	5	4.44
378	1329	6	45.16
103	29259	3	17.06
888	5727	7	90.51
152	13943	3	27.32
2336	126	5	21.4
9560	102	3	5.51
141	367	7	15.75
16311	2569	4	68.39
112	1191	5	5.33
608	143	3	5.47
9302	7784	3	51.58
106	465	17	4.83
1634	8	60	599.47
1490	131	10	51.25
7085	101	9	20.53
3571	257	4	31.06
101	10631	4	7.13
14474	14	3	6.62
1046	106	17	21.99
117	330	8	4.16
101	15090	4	11.04
19618	101	7	41.78
115	1923	3	4.97
336	114	12	7.58
101	12386	4	8.76
2318	1749	50	853.58
270	164	5	7.46
4082	12	8	7.06
8087	17523	4	81.14
9551	102	6	19.34
104	11456	15	112.81
37304	121	3	34.48
14873	14	3	7.21
672	106	130	577.14
709	841	6	47.19
5883	102	4	5.16
106	601	21	16.57
9523	12	4	5.66
8496	14	4	5.81
1271	28174	4	74.9
106	6309	3	4.96
14596	252	5	60.31
397	200	20	113.68
23860	11505	4	91.08
2411	102	8	6.55
3946	685	5	53.95
121	2696	4	14.23
16299	14	3	7.88
131	20451	3	27.94
7326	15917	8	173.05
249	170	7	13.8
1917	9304	3	41.87
1747	497	4	31.63
101	34497	3	17.91
1812	3187	3	33.59
3425	14	11	14.65
2399	12	29	60.7
419	1486	3	19.88
660	37701	3	52.24
101	1972	36	78.87
105	314	38	17.93
126	17124	3	24.9
25040	106	3	17.1
5236	14	7	9.71
101	3817	16	32.09
792	413	14	117.73
105	2438	12	23.63
1305	111	39	184.93
2298	153	3	13.56
158	678	3	7.17
315	1275	3	16.69
9170	12	4	5.31
12246	105	3	8.95
14972	3141	9	180.25
7711	101	10	27.6
114	9199	3	13.61
59	9727	3	16.01
116	8539	8	56.39
103	6948	10	36.19
3461	110	4	7.93
146	8909	3	22.51
213	3245	3	19.23
12	19196	3	8.57
106	16454	4	19.49
2226	5825	3	39.24
554	1814	3	22.74
106	9722	3	8.11
817	200	10	57.32
9704	14	4	6.85
2896	102	18	45.64
106	12563	5	22.57
3918	104	11	29.76
108	13354	10	76.82
13179	13143	4	82.93
104	38556	3	22.56
4883	4656	3	43.04
6180	104	3	3.87
875	576	4	26.74
8228	101	19	92.58
102	2133	11	12.36
6421	134	6	46.01
12	156	174	16.11
220	3570	8	69.88
823	103	20	12.91
3899	14	6	3.92
15790	110	4	23.28
114	9661	3	13.93
1478	234	7	46.95
11420	106	6	27.66
1045	12423	10	169.43
101	4510	9	11.76
1602	132	4	14.58
1408	1498	3	27.23
11448	105	10	57.86
103	5865	6	12.57
14652	2879	3	48.44
512	125	4	4.32
105	1642	23	56.21
4730	102	7	12.68
3863	110	7	22.89
105	4145	12	37.65
14741	12	4	9.93
11460	101	11	48.68
9938	14284	4	79.99
121	3350	3	10.39
3891	107	5	8.17
6352	365	5	52.78
188	17075	3	31.37
179	1699	11	78.7
1150	17498	3	45.01
1880	108	5	4.95
107	4471	4	6.08
108	5131	8	30.43
2042	297	14	134.59
121	12321	3	20.5
125	10801	3	20.53
106	906	23	35.33
111	1254	14	36.55
4739	110	13	65.56
9721	12	5	9.63
59	20354	6	58.45
23077	12	3	9.71
6225	12	13	35.52
2861	14	12	13.63
59	909	201	1870.08
21114	34431	3	78.52
620	725	16	149.17
5317	336	5	49.66
844	106	60	190.4
8	4477	5	34.13
104	11913	14	105.29
114	5685	6	28.55
13421	434	3	36.27
3987	102	6	7.46
102	9532	3	5.51
1792	2158	3	31.05
477	5082	3	28.81
320	28917	3	42.78
919	898	3	21.29
258	4200	3	22.82
1916	103	9	6.82
2521	126	5	22.12
16723	12	3	6.89
197	640	3	8.91
195	393	5	14.7
201	1135	3	12.26
4865	123	3	13.6
262	2778	3	19.98
113	628	16	32.05
141	1837	3	11.36
137	319	5	6.28
59	19209	3	22.57
17596	57	3	20.18
106	4042	5	8.31
8852	14	7	18.39
3990	13	27	378.25
5917	4753	5	80.07
4198	14	13	26.96
101	15794	6	22.77
145	316	101	731.47
59	1812	8	26.99
117	1928	19	101.07
114	231	85	249.64
25795	101	5	29.85
